Frame_ID,Time,FPS,Pure_Lat_ms,E2E_Lat_ms,Power_mW,Temp_C
123,1774584586.5714796,89.64403429372048,10.688639999898442,11.155232000419346,15440,0.0
124,1774584586.582619,89.8342163433308,10.693535999962478,11.131616000056965,15440,0.0
125,1774584586.5938253,89.31684758829785,10.75187200012806,11.19609599982141,15440,0.0
126,1774584586.6049929,89.62218156285037,10.694975999740564,11.157951999848592,15440,0.0
127,1774584586.6161652,89.58800982857258,10.715232000165997,11.162207999859675,15440,0.0
128,1774584586.6273384,89.56028051596016,10.681407999982184,11.165664000145625,15440,0.0
129,1774584586.6384544,90.04077046094194,10.679007999897294,11.10607999999047,15440,0.0
130,1774584586.6495686,90.0545226123064,10.689056000046548,11.104383999736456,15440,0.0
131,1774584586.660663,90.20685514548553,10.674847999780468,11.085631999776524,15440,0.0
132,1774584586.6717553,90.2151884835963,10.667744000329549,11.084608000146545,15440,0.0
133,1774584586.6828482,90.21701161013735,10.67049599987513,11.08438399978695,15440,0.0
134,1774584586.6940038,89.70553619591021,10.722880000230361,11.147583999900235,15440,0.0
135,1774584586.7062268,81.87465448735757,11.795967999660206,12.213792000238755,15440,0.0
136,1774584586.7173703,89.81717534321031,10.705056000006152,11.13372800000434,15440,0.0
137,1774584586.7285376,89.61549932206083,10.724063999987266,11.158784000144806,15440,0.0
138,1774584586.7396452,90.10827410413567,10.675999999875785,11.097759999756818,15440,0.0
139,1774584586.750749,90.11632936897178,10.671456000181934,11.096767999788426,15440,0.0
140,1774584586.7618926,89.79678627997026,10.715007999806403,11.13625600009982,15440,0.0
141,1774584586.772997,90.11035274452904,10.677664000013465,11.097503999735636,15440,0.0
142,1774584586.784105,90.09502502659483,10.672000000340631,11.099391999778163,15440,0.0
143,1774584586.7952178,90.06438522882111,10.689984000237018,11.103167999863217,15440,0.0
144,1774584586.8063543,90.03246930912233,10.682720000204426,11.107104000075196,15440,0.0
145,1774584586.8174367,90.29182317208387,10.65993600013826,11.075200000050245,15440,0.0
146,1774584586.828541,90.12282659739968,10.682655999971757,11.095968000063294,15440,0.0
147,1774584586.839666,89.94384625548874,10.696608000216656,11.118048000298586,15440,0.0
148,1774584586.850793,89.93478648537705,10.685376000310498,11.119168000277568,15440,0.0
149,1774584586.8619988,89.31327380951947,10.73411200013652,11.19654400008585,15440,0.0
150,1774584586.874222,81.87637060898547,11.780767999880482,12.213536000217573,15440,0.0
151,1774584586.886504,81.48057372821934,11.84675199965568,12.2728639998968,15440,0.0
152,1774584586.8976123,90.07710600213353,10.682143999929394,11.10160000007454,15440,0.0
153,1774584586.9094803,84.32567791282646,11.41788799986898,11.858783999741718,15440,0.0
154,1774584586.9229047,74.54657789466668,12.989471999844682,13.414431999990484,15440,0.0
155,1774584586.935119,81.92810251946203,11.784832000103052,12.20582399992054,15440,0.0
156,1774584586.947362,81.72840539304875,11.779007999848545,12.235648000114452,15440,0.0
157,1774584586.9595954,81.79429193486601,11.785952000082034,12.225792000208457,15440,0.0
158,1774584586.971808,81.94357038150734,11.771999999837135,12.203519999729906,15440,0.0
159,1774584586.984015,81.98269574891248,11.766399999942223,12.197695999930147,15440,0.0
160,1774584586.995094,90.3403736169185,10.633087999849522,11.069248000239895,15600,0.0
161,1774584587.006258,89.64146283583118,10.722783999881358,11.155551999763702,15600,0.0
162,1774584587.0173807,89.98994992563257,10.688127999856079,11.112351999599923,15600,0.0
163,1774584587.0285022,89.97829003585193,10.695072000089567,11.113792000287503,15600,0.0
164,1774584587.0396125,90.08593477318087,10.654912000063632,11.100512000211893,15600,0.0
165,1774584587.0507092,90.18680934864877,10.664032000022416,11.088096000094083,15600,0.0
166,1774584587.0618985,89.43340716972783,10.774559999845224,11.181503999978304,15600,0.0
167,1774584587.0729883,90.2461916111607,10.664288000043598,11.080799999945157,15600,0.0
168,1774584587.084091,90.13426400008612,10.675680000076682,11.094559999946796,15600,0.0
169,1774584587.0952961,89.31378433338986,10.72022400012429,11.196479999853182,15600,0.0
170,1774584587.106516,89.21332404754565,10.752895999758039,11.209087999759504,15600,0.0
171,1774584587.1178215,88.53418552846804,10.830751999947097,11.295071999938955,15600,0.0
172,1774584587.12894,90.01561230855842,10.680991999834077,11.109183999906236,15600,0.0
173,1774584587.1400495,90.0815201731782,10.677279999981693,11.101055999915843,15600,0.0
174,1774584587.1512454,89.55489069752137,10.724576000029629,11.166336000314914,15600,0.0
175,1774584587.1625319,88.68770575705719,10.83833600023354,11.275519999799144,15600,0.0
176,1774584587.1737125,89.51589802138461,10.741695999968215,11.171200000262616,15600,0.0
177,1774584587.184833,89.99591058495263,10.68745599968679,11.11161600010746,15600,0.0
178,1774584587.1959746,89.83809020293081,10.681119999844668,11.13113599967619,15600,0.0
179,1774584587.2071204,89.80478594743664,10.695519999899261,11.135264000131428,15600,0.0
180,1774584587.2183113,89.43366311445173,10.751199999958772,11.181472000316717,15600,0.0
181,1774584587.2297902,87.17167659989865,11.046560000067984,11.471615999653295,15600,0.0
182,1774584587.241038,88.97658420705518,10.805151999647933,11.238912000408163,15600,0.0
183,1774584587.2521853,89.79033597529883,10.691359999782435,11.137055999824952,15600,0.0
184,1774584587.2634735,88.671851721225,10.818175999702362,11.277536000307009,15600,0.0
185,1774584587.2747934,88.41870571706856,10.8820159998686,11.309824000363733,15600,0.0
186,1774584587.2860599,88.8351929503899,10.811168000145699,11.256799999955547,15600,0.0
187,1774584587.2971916,89.91253308924189,10.700383999846963,11.121919999823149,15600,0.0
188,1774584587.3084319,89.04326220097894,10.795487999985198,11.230496000280255,15600,0.0
189,1774584587.3195913,89.68519778100743,10.712192000028153,11.150111999995715,15600,0.0
190,1774584587.3306975,90.10931341234485,10.678591999749187,11.097631999746227,15600,0.0
191,1774584587.3419013,89.32552794992944,10.747455999990052,11.195007999958762,15600,0.0
192,1774584587.3529994,90.17457798212256,10.681920000024547,11.089600000104838,15600,0.0
193,1774584587.3642235,89.14842571118382,10.799296000186587,11.217247999866231,15600,0.0
194,1774584587.3765557,81.13995798703823,11.90697599986379,12.32438400029423,15600,0.0
195,1774584587.388742,82.12381380583317,11.76387200030149,12.176735999673838,15600,0.0
196,1774584587.4009395,82.03671569730037,11.758880000343197,12.18966399983401,15600,0.0
197,1774584587.4131835,81.72926038219148,11.792640000294341,12.235520000103861,15600,0.0
198,1774584587.4243267,89.8187242598811,10.698848000174621,11.13353599976108,15600,0.0
199,1774584587.4354734,89.78259683133864,10.661887999958708,11.138015999677009,15600,0.0
200,1774584587.4465861,90.06801936779269,10.680511999908049,11.102720000053523,15600,0.0
201,1774584587.457727,89.83137572821617,10.706847999699676,11.131967999972403,15600,0.0
202,1774584587.4688091,90.29965035813778,10.647904000052222,11.074240000198188,15600,0.0
203,1774584587.4799337,89.97155459593691,10.69833599967751,11.114623999674222,15600,0.0
204,1774584587.4910269,90.20893833660404,10.682527999961167,11.085375999755342,15600,0.0
205,1774584587.5021768,89.75294246153052,10.730592000072647,11.141695999867807,15600,0.0
206,1774584587.5133324,89.70733877800787,10.729824000009103,11.147359999995388,15760,0.0
207,1774584587.5244308,90.17197599339417,10.67382400015049,11.089919999903941,15760,0.0
208,1774584587.535541,90.07580780189939,10.664991999874474,11.101759999746719,15760,0.0
209,1774584587.5466654,89.9531667816012,10.699488000227575,11.116896000203269,15760,0.0
210,1774584587.5577934,89.93711596738197,10.712352000155079,11.118880000140052,15760,0.0
211,1774584587.5688791,90.26496015543609,10.66742399962095,11.078495999754523,15760,0.0
212,1774584587.5799356,90.51438237551582,10.635936000198853,11.047967999729735,15760,0.0
213,1774584587.5909946,90.49524791324099,10.647871999935887,11.050304000036704,15760,0.0
214,1774584587.6021585,89.64994922212901,10.73644799998874,11.154496000017389,15760,0.0
215,1774584587.6143887,81.82556099571632,11.795807999988028,12.221120000049268,15760,0.0
216,1774584587.6255274,89.85281390368161,10.709599999700004,11.129311999866331,15760,0.0
217,1774584587.6366372,90.08074117146639,10.685471999750007,11.1011519998101,15760,0.0
218,1774584587.6477568,90.00472344958719,10.69232000008924,11.110527999790065,15760,0.0
219,1774584587.6588595,90.13322411624742,10.684672000024875,11.094687999957387,15760,0.0
220,1774584587.6700249,89.62449487501489,10.743360000105895,11.157664000165823,15760,0.0
221,1774584587.6811497,89.95808672975376,10.697728000195639,11.116287999811902,15760,0.0
222,1774584587.692263,90.05737735402467,10.683424000035302,11.104032000275765,15760,0.0
223,1774584587.703425,89.65792274747083,10.7030079998367,11.153504000048997,15760,0.0
224,1774584587.7145693,89.80788297593239,10.699039999963134,11.134880000099656,15760,0.0
225,1774584587.7257366,89.61472835952169,10.732864000146947,11.158880000039062,15760,0.0
226,1774584587.73682,90.29417118690245,10.654783999598294,11.074911999912729,15760,0.0
227,1774584587.7479432,89.96611515997117,10.69491200041739,11.115296000298258,15760,0.0
228,1774584587.7590697,89.93815133104475,10.700960000121995,11.118752000129462,15760,0.0
229,1774584587.7702012,89.89934150656012,10.704575999625376,11.123551999844494,15760,0.0
230,1774584587.781316,90.03350686939301,10.685407999972085,11.106976000064606,15760,0.0
231,1774584587.792456,89.83447458730774,10.697888000322564,11.131584000395378,15760,0.0
232,1774584587.8036108,89.71789822010034,10.67363199990723,11.146047999773145,15760,0.0
233,1774584587.8147514,89.82982637517131,10.683007999887195,11.132160000215663,15760,0.0
234,1774584587.8259141,89.64686307657213,10.719840000092518,11.154880000049161,15760,0.0
235,1774584587.8370883,89.56541427870641,10.73545600002035,11.165024000092671,15760,0.0
236,1774584587.8481958,90.09268735743703,10.673600000245642,11.09967999991568,15760,0.0
237,1774584587.859335,89.84609722797799,10.67583999974886,11.130144000162545,15760,0.0
238,1774584587.8704424,90.09476527507508,10.671391999949265,11.099424000349245,15760,0.0
239,1774584587.8816128,89.58878033145503,10.728960000051302,11.162111999965418,15760,0.0
240,1774584587.8927565,89.80349558102134,10.710976000154915,11.135424000258354,15760,0.0
241,1774584587.9038837,89.94281076070317,10.68230400005632,11.118176000309177,15760,0.0
242,1774584587.9149845,90.15480662275448,10.664928000096552,11.092031999851315,15760,0.0
243,1774584587.9261339,89.75474694935504,10.721856000145635,11.14147199996296,15760,0.0
244,1774584587.9372094,90.34847043803069,10.650367999915034,11.068255999816756,15760,0.0
245,1774584587.9483426,89.89339362463878,10.692959999687446,11.124288000246452,15760,0.0
246,1774584587.9595132,89.59109192327512,10.70246400013275,11.161823999827902,15760,0.0
247,1774584587.9706507,89.85255555058389,10.699359999762237,11.129343999982666,15760,0.0
248,1774584587.981767,90.0246883711283,10.687839999718562,11.108063999927253,15760,0.0
249,1774584587.9928832,90.02339167765456,10.682016000373551,11.108224000054179,15760,0.0
250,1774584588.0040026,90.0055011370735,10.672479999811912,11.110431999895809,15760,0.0
251,1774584588.0151966,89.40961045750534,10.722528000314924,11.184480000338226,15760,0.0
252,1774584588.0264068,89.27423616844075,10.735423999904015,11.201440000149887,15800,0.0
253,1774584588.0375485,89.82182224615885,10.709824000059598,11.133152000184054,15800,0.0
254,1774584588.0486739,89.95394358206583,10.684991999823978,11.116799999854265,15800,0.0
255,1774584588.0597713,90.18004265207712,10.678208000172162,11.08892799993555,15800,0.0
256,1774584588.0708916,89.99383722098518,10.677664000013465,11.111872000128642,15800,0.0
257,1774584588.0821536,88.86626551092917,10.832223999841517,11.252864000198315,15800,0.0
258,1774584588.0932407,90.25713897816506,10.665536000033171,11.079456000061327,15800,0.0
259,1774584588.1044564,89.22707934547944,10.790975999952934,11.20736000029865,15800,0.0
260,1774584588.1156142,89.70244622213654,10.682911999992939,11.147967999932007,15800,0.0
261,1774584588.1267478,89.89132498525962,10.683552000045893,11.124543999812886,15800,0.0
262,1774584588.1379251,89.55540398734999,10.73151999980837,11.166272000082245,15800,0.0
263,1774584588.1490643,89.85875641297392,10.689023999930214,11.128575999919121,15800,0.0
264,1774584588.160133,90.42559348077378,10.627967999880639,11.058816000058869,15800,0.0
265,1774584588.1712723,89.84713049705834,10.666528000001563,11.130016000151954,15800,0.0
266,1774584588.1824186,89.79781841516076,10.709119999773975,11.13612800008923,15800,0.0
267,1774584588.1943123,84.15649607353116,11.438592000104109,11.882624000008946,15800,0.0
268,1774584588.2054317,90.01639018422769,10.66160000027594,11.10908800001198,15800,0.0
269,1774584588.2165847,89.7397976627761,10.704991999773483,11.143327999889152,15800,0.0
270,1774584588.2288175,81.807353499838,11.794239999744605,12.223839999933261,15800,0.0
271,1774584588.2408383,83.2491961447136,11.59449599981599,12.012128000151279,15800,0.0
272,1774584588.251933,90.20008543692913,10.675712000193016,11.086464000072738,15800,0.0
273,1774584588.263041,90.09918118078619,10.675936000097863,11.0988799997358,15800,0.0
274,1774584588.2745938,86.6303696992938,11.106240000117396,11.54329599967241,15800,0.0
275,1774584588.285761,89.62629420159192,10.729056000400305,11.157440000260976,15800,0.0
276,1774584588.2969177,89.69703927931246,10.692767999898933,11.148640000101295,15800,0.0
277,1774584588.3080802,89.65740828544892,10.716864000187343,11.153567999826919,15800,0.0
278,1774584588.3191962,90.0355820616789,10.680928000056156,11.106720000043424,15800,0.0
279,1774584588.3303604,89.63632034798903,10.703872000249248,11.156192000271403,15800,0.0
280,1774584588.3415773,89.2138334257865,10.744703999989724,11.209023999981582,15800,0.0
281,1774584588.3527842,89.29923674062445,10.791648000122223,11.198304000117787,15800,0.0
282,1774584588.3638754,90.22951501181456,10.668672000065271,11.082848000114609,15800,0.0
283,1774584588.3750813,89.3061271134931,10.78707199985729,11.197440000159986,15800,0.0
284,1774584588.3863301,88.95809433412467,10.827776000041922,11.241247999805637,15800,0.0
285,1774584588.3975992,88.80969432506836,10.833280000042578,11.260031999881903,15800,0.0
286,1774584588.4087193,89.99979840266543,10.679680000066583,11.111135999726685,15800,0.0
287,1774584588.4201307,87.70452695666563,10.773248000077729,11.401920000025711,15800,0.0
288,1774584588.4312963,89.64454860592556,10.673312000108126,11.155168000186677,15800,0.0
289,1774584588.4424016,90.10905358212183,10.677152000425849,11.097663999862561,15800,0.0
290,1774584588.4535809,89.51820585727553,10.752831999980117,11.170911999670352,15800,0.0
291,1774584588.4647079,89.94177529343867,10.695103999751154,11.11830399986502,15800,0.0
292,1774584588.4759154,89.29005123298634,10.771232000024611,11.199455999758356,15800,0.0
293,1774584588.487004,90.25687829843842,10.670399999980873,11.079487999722915,15800,0.0
294,1774584588.4981625,89.68519778100743,10.731232000125601,11.150111999995715,15800,0.0
295,1774584588.5093186,89.6972967388708,10.725248000198917,11.14860799998496,15800,0.0
296,1774584588.5204382,90.00057600136027,10.669599999800994,11.111040000287176,15800,0.0
297,1774584588.5319102,87.23299724283622,11.043168000014703,11.463551999895571,15920,0.0
298,1774584588.543009,90.16885380290718,10.673471999780304,11.090303999935713,15920,0.0
299,1774584588.554293,88.6952572876186,10.837375999926735,11.274559999947087,15920,0.0
300,1774584588.5664515,82.31937811325919,11.708800000178599,12.147808000008808,15920,0.0
301,1774584588.577624,89.57902159772183,10.720192000007955,11.163327999838657,15920,0.0
302,1774584588.5887372,90.05685829761964,10.680352000235871,11.104096000053687,15920,0.0
303,1774584588.5998526,90.04258654472352,10.679007999897294,11.105855999630876,15920,0.0
304,1774584588.6109416,90.25583557977181,10.654239999894344,11.079616000188253,15920,0.0
305,1774584588.6221068,89.63117845744088,10.72483200005081,11.15683199986961,15920,0.0
306,1774584588.633256,89.76325479951136,10.710943999583833,11.140416000216646,15920,0.0
307,1774584588.6443944,89.85333061066265,10.696639999878244,11.12924800008841,15920,0.0
308,1774584588.65551,90.03143177276539,10.669631999917328,11.107232000085787,15920,0.0
309,1774584588.6666322,89.98761770224768,10.6808320001619,11.112640000192187,15920,0.0
310,1774584588.6777816,89.76789612824253,10.710880000260659,11.139839999941614,15920,0.0
311,1774584588.6888826,90.14934501075145,10.678048000045237,11.092704000020603,15920,0.0
312,1774584588.7000036,89.99435555486217,10.688735999792698,11.111807999895973,15920,0.0
313,1774584588.7122295,81.86393036142091,11.78236800024024,12.215391999689018,15920,0.0
314,1774584588.7233796,89.75758272020538,10.695775999920443,11.141120000047522,15920,0.0
315,1774584588.734497,90.02365101409802,10.688736000247445,11.108191999937844,15920,0.0
316,1774584588.7456522,89.7163527789217,10.724736000156554,11.146240000016405,15920,0.0
317,1774584588.7567377,90.2785200672482,10.662623999905918,11.07683200007159,15920,0.0
318,1774584588.767842,90.13218425640284,10.666047999620787,11.094815999967977,15920,0.0
319,1774584588.7789404,90.1737973701066,10.65507199973581,11.089695999999094,15920,0.0
320,1774584588.7900832,89.81459393536032,10.709216000122979,11.13404800025819,15920,0.0
321,1774584588.801181,90.18238485677358,10.669247999885556,11.088639999798033,15920,0.0
322,1774584588.8122778,90.19071367414267,10.675391999939166,11.087616000168055,15920,0.0
323,1774584588.8233922,90.05244654314541,10.667936000118061,11.104640000212385,15920,0.0
324,1774584588.8366654,75.39058353671732,12.8548799998498,13.264255999729357,15920,0.0
325,1774584588.8478076,89.81278704035228,10.712639999837847,11.134272000163037,15920,0.0
326,1774584588.85892,90.05218704445743,10.691903999941132,11.104671999873972,15920,0.0
327,1774584588.8701193,89.35694453780896,10.767040000246197,11.191071999746782,15920,0.0
328,1774584588.8812516,89.90166915271841,10.698880000290956,11.123263999706978,15920,0.0
329,1774584588.8923633,90.06204914937601,10.68944000007832,11.103456000000733,15920,0.0
330,1774584588.9034896,89.9438462591676,10.681567999654362,11.118047999843839,15920,0.0
331,1774584588.9146106,89.98632207645997,10.69391999999425,11.112800000319112,15920,0.0
332,1774584588.9258373,89.1374913689392,10.805311999774858,11.218624000321142,15920,0.0
